PROD_CEL_100285,Dien thoai Apple iPhone 15 Pro Max 4GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,64GB,42790000,41790000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100286,Dien thoai Apple iPhone 13 16GB/512GB - Moi 100%,Apple,iPhone 13,16GB,512GB,41600000,40600000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100287,Dien thoai Apple iPhone 15 Pro Max 6GB/128GB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,128GB,31240000,29240000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100288,Dien thoai Oppo Find N3 Flip 4GB/64GB - Moi 100%,Oppo,Find N3 Flip,4GB,64GB,33280000,32780000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100289,Dien thoai Realme Realme 12 Rest 12GB/64GB - Moi 100%,Realme,Realme 12 Rest,12GB,64GB,32580000,32580000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100291,Dien thoai Xiaomi Xiaomi 14 4GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,4GB,1TB,36670000,35670000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100292,Dien thoai Samsung Galaxy Z Fold6 8GB/512GB - Moi 100%,Samsung,Galaxy Z Fold6,8GB,512GB,43760000,41760000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100294,Dien thoai Xiaomi Xiaomi 14 12GB/128GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,128GB,40250000,39750000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100298,Dien thoai Oppo Find N3 Flip 8GB/64GB - Hang trung bay,Oppo,Find N3 Flip,8GB,64GB,35000000,35000000,Con hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_100301,Dien thoai Samsung Galaxy A55 4GB/1TB - Moi 100%,Samsung,Galaxy A55,4GB,1TB,43730000,41730000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100307,Dien thoai Realme Realme C65 4GB/128GB - Moi 100%,Realme,Realme C65,4GB,128GB,40690000,39690000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100311,Dien thoai Apple iPhone 15 Pro Max 12GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,12GB,64GB,35450000,35450000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100312,Dien thoai Xiaomi Xiaomi 14 8GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,8GB,64GB,36020000,34020000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100313,Dien thoai Xiaomi Poco X6 Pro 12GB/512GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,512GB,31520000,30520000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100314,Dien thoai Xiaomi Redmi Note 13 16GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,16GB,128GB,34560000,34560000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100318,Dien thoai Samsung Galaxy S24 Ultra 12GB/256GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,256GB,34850000,32850000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100319,Dien thoai Vivo X100 Pro 12GB/64GB - Hang trung bay,Vivo,X100 Pro,12GB,64GB,42170000,40170000,Con hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_100323,Dien thoai Apple iPhone 15 Pro Max 4GB/256GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,256GB,36900000,35900000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100325,Dien thoai Samsung Galaxy S24 Ultra 12GB/64GB - Da kich hoat,Samsung,Galaxy S24 Ultra,12GB,64GB,41650000,39650000,Con hang,Da kich hoat,CellphoneS,6/11/2026
PROD_CEL_100327,Dien thoai Oppo A78 12GB/128GB - Hang trung bay,Oppo,A78,12GB,128GB,41220000,40220000,Con hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_100329,Dien thoai Samsung Galaxy A55 16GB/128GB - Moi 100%,Samsung,Galaxy A55,16GB,128GB,38410000,37910000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100331,Dien thoai Vivo X100 Pro 4GB/64GB - Moi 100%,Vivo,X100 Pro,4GB,64GB,42820000,40820000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100333,Dien thoai Xiaomi Redmi Note 13 16GB/64GB - Moi 100%,Xiaomi,Redmi Note 13,16GB,64GB,43310000,43310000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100334,Dien thoai Oppo Find N3 Flip 12GB/256GB - Moi 100%,Oppo,Find N3 Flip,12GB,256GB,36650000,35650000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100337,Dien thoai Samsung Galaxy Z Fold6 4GB/128GB - Moi 100%,Samsung,Galaxy Z Fold6,4GB,128GB,43820000,42820000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100338,Dien thoai Xiaomi Xiaomi 14 4GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,4GB,64GB,33520000,32520000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100339,Dien thoai Xiaomi Xiaomi 14 16GB/256GB - Moi 100%,Xiaomi,Xiaomi 14,16GB,256GB,44390000,42390000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100341,Dien thoai Xiaomi Xiaomi 14 4GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,4GB,1TB,30830000,28830000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100342,Dien thoai Oppo A78 6GB/64GB - Moi 100%,Oppo,A78,6GB,64GB,35840000,34840000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100344,Dien thoai Realme Realme Note 50 12GB/64GB - Moi 100%,Realme,Realme Note 50,12GB,64GB,30840000,30840000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100346,Dien thoai Realme Realme C65 8GB/1TB - Moi 100%,Realme,Realme C65,8GB,1TB,37980000,35980000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100348,Dien thoai Oppo Find N3 Flip 12GB/256GB - Da kich hoat,Oppo,Find N3 Flip,12GB,256GB,41810000,40810000,Con hang,Da kich hoat,CellphoneS,6/11/2026
PROD_CEL_100350,Dien thoai Realme Realme C65 6GB/64GB - Moi 100%,Realme,Realme C65,6GB,64GB,44800000,44300000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100351,Dien thoai Apple iPhone 13 4GB/1TB - Moi 100%,Apple,iPhone 13,4GB,1TB,34330000,32330000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100353,Dien thoai Oppo Reno11 F 4GB/64GB - Moi 100%,Oppo,Reno11 F,4GB,64GB,35080000,34080000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100354,Dien thoai Xiaomi Xiaomi 14 12GB/256GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,256GB,32230000,31230000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100355,Dien thoai Oppo Reno11 F 4GB/128GB - Moi 100%,Oppo,Reno11 F,4GB,128GB,36400000,35400000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100359,Dien thoai Oppo A78 4GB/512GB - Moi 100%,Oppo,A78,4GB,512GB,30940000,29940000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100368,Dien thoai Vivo Y100 16GB/64GB - Moi 100%,Vivo,Y100,16GB,64GB,30930000,29930000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100373,Dien thoai Samsung Galaxy Z Fold6 6GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,6GB,256GB,31280000,29280000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100375,Dien thoai Vivo Y100 12GB/128GB - Moi 100%,Vivo,Y100,12GB,128GB,42340000,41840000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100376,Dien thoai Apple iPhone 14 Pro 12GB/512GB - Moi 100%,Apple,iPhone 14 Pro,12GB,512GB,36740000,35740000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100377,Dien thoai Oppo Reno11 F 16GB/512GB - Moi 100%,Oppo,Reno11 F,16GB,512GB,41250000,40750000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100379,Dien thoai Apple iPhone 13 8GB/128GB - Moi 100%,Apple,iPhone 13,8GB,128GB,30470000,30470000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100380,Dien thoai Oppo Find N3 Flip 6GB/64GB - Moi 100%,Oppo,Find N3 Flip,6GB,64GB,31200000,29200000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100381,Dien thoai Apple iPhone 14 Pro 4GB/256GB - Moi 100%,Apple,iPhone 14 Pro,4GB,256GB,40050000,39050000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100383,Dien thoai Realme Realme 12 Rest 6GB/64GB - Moi 100%,Realme,Realme 12 Rest,6GB,64GB,40630000,38630000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100384,Dien thoai Realme Realme Note 50 12GB/512GB - Moi 100%,Realme,Realme Note 50,12GB,512GB,35820000,35320000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100385,Dien thoai Samsung Galaxy S24 Ultra 8GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,8GB,128GB,43130000,41130000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100386,Dien thoai Samsung Galaxy Z Fold6 16GB/1TB - Moi 100%,Samsung,Galaxy Z Fold6,16GB,1TB,34810000,34810000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100389,Dien thoai Oppo A78 4GB/64GB - Moi 100%,Oppo,A78,4GB,64GB,37150000,36150000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100391,Dien thoai Samsung Galaxy A55 6GB/64GB - Moi 100%,Samsung,Galaxy A55,6GB,64GB,41830000,41830000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100393,Dien thoai Oppo A78 6GB/1TB - Moi 100%,Oppo,A78,6GB,1TB,30440000,29440000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100396,Dien thoai Samsung Galaxy A55 8GB/64GB - Moi 100%,Samsung,Galaxy A55,8GB,64GB,33530000,33530000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100397,Dien thoai Realme Realme 12 Rest 4GB/64GB - Moi 100%,Realme,Realme 12 Rest,4GB,64GB,30690000,29690000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100398,Dien thoai Apple iPhone 15 Pro Max 8GB/256GB - Moi 100%,Apple,iPhone 15 Pro Max,8GB,256GB,40470000,38470000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100399,Dien thoai Xiaomi Poco X6 Pro 6GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,64GB,41450000,40950000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100401,Dien thoai Apple iPhone 15 Pro Max 8GB/512GB - Moi 100%,Apple,iPhone 15 Pro Max,8GB,512GB,30130000,30130000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100404,Dien thoai Samsung Galaxy A55 12GB/64GB - Moi 100%,Samsung,Galaxy A55,12GB,64GB,40800000,39800000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100408,Dien thoai Realme Realme Note 50 16GB/1TB - Da kich hoat,Realme,Realme Note 50,16GB,1TB,40520000,39520000,Con hang,Da kich hoat,CellphoneS,6/11/2026
PROD_CEL_100409,Dien thoai Xiaomi Xiaomi 14 16GB/128GB - Moi 100%,Xiaomi,Xiaomi 14,16GB,128GB,36680000,35680000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100411,Dien thoai Apple iPhone 13 4GB/128GB - Moi 100%,Apple,iPhone 13,4GB,128GB,44690000,44190000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100413,Dien thoai Apple iPhone 13 12GB/128GB - Moi 100%,Apple,iPhone 13,12GB,128GB,37500000,35500000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100414,Dien thoai Vivo X100 Pro 4GB/256GB - Moi 100%,Vivo,X100 Pro,4GB,256GB,38610000,38110000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100415,Dien thoai Vivo X100 Pro 8GB/512GB - Hang trung bay,Vivo,X100 Pro,8GB,512GB,41380000,39380000,Con hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_100416,Dien thoai Xiaomi Xiaomi 14 16GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,16GB,1TB,39890000,39390000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100417,Dien thoai Xiaomi Redmi Note 13 8GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,8GB,128GB,42620000,40620000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100418,Dien thoai Xiaomi Poco X6 Pro 12GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,256GB,41600000,41600000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100419,Dien thoai Apple iPhone 15 Pro Max 4GB/128GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,128GB,33640000,31640000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100420,Dien thoai Realme Realme C65 16GB/64GB - Moi 100%,Realme,Realme C65,16GB,64GB,31750000,31750000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100424,Dien thoai Oppo Find N3 Flip 4GB/128GB - Moi 100%,Oppo,Find N3 Flip,4GB,128GB,32870000,31870000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100427,Dien thoai Apple iPhone 13 16GB/1TB - Moi 100%,Apple,iPhone 13,16GB,1TB,37260000,36760000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100431,Dien thoai Vivo X100 Pro 16GB/64GB - Hang trung bay,Vivo,X100 Pro,16GB,64GB,35240000,33240000,Con hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_100432,Dien thoai Samsung Galaxy A55 12GB/512GB - Moi 100%,Samsung,Galaxy A55,12GB,512GB,39170000,38670000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100433,Dien thoai Vivo Y100 4GB/1TB - Moi 100%,Vivo,Y100,4GB,1TB,44610000,44110000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100434,Dien thoai Samsung Galaxy S24 Ultra 6GB/1TB - Moi 100%,Samsung,Galaxy S24 Ultra,6GB,1TB,42320000,41820000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100438,Dien thoai Apple iPhone 13 12GB/64GB - Moi 100%,Apple,iPhone 13,12GB,64GB,36940000,36940000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100439,Dien thoai Realme Realme 12 Rest 6GB/256GB - Moi 100%,Realme,Realme 12 Rest,6GB,256GB,30700000,30700000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100440,Dien thoai Xiaomi Poco X6 Pro 12GB/128GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,128GB,38050000,37050000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100444,Dien thoai Apple iPhone 14 Pro 4GB/512GB - Moi 100%,Apple,iPhone 14 Pro,4GB,512GB,37220000,37220000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100445,Dien thoai Samsung Galaxy Z Fold6 16GB/1TB - Moi 100%,Samsung,Galaxy Z Fold6,16GB,1TB,42510000,40510000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100446,Dien thoai Samsung Galaxy A55 8GB/512GB - Moi 100%,Samsung,Galaxy A55,8GB,512GB,33010000,32010000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100447,Dien thoai Realme Realme 12 Rest 16GB/64GB - Moi 100%,Realme,Realme 12 Rest,16GB,64GB,42910000,40910000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100449,Dien thoai Vivo V30 5G 12GB/1TB - Moi 100%,Vivo,V30 5G,12GB,1TB,38430000,37930000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100453,Dien thoai Vivo V30 5G 4GB/512GB - Moi 100%,Vivo,V30 5G,4GB,512GB,40530000,40530000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100454,Dien thoai Samsung Galaxy A55 4GB/512GB - Moi 100%,Samsung,Galaxy A55,4GB,512GB,30590000,29590000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100456,Dien thoai Realme Realme Note 50 12GB/128GB - Da kich hoat,Realme,Realme Note 50,12GB,128GB,42990000,42990000,Het hang,Da kich hoat,CellphoneS,6/11/2026
PROD_CEL_100458,Dien thoai Vivo V30 5G 4GB/64GB - Moi 100%,Vivo,V30 5G,4GB,64GB,32180000,32180000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100459,Dien thoai Samsung Galaxy S24 Ultra 8GB/1TB - Moi 100%,Samsung,Galaxy S24 Ultra,8GB,1TB,40520000,38520000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100460,Dien thoai Oppo Find N3 Flip 8GB/64GB - Moi 100%,Oppo,Find N3 Flip,8GB,64GB,44160000,42160000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100461,Dien thoai Apple iPhone 15 Pro Max 8GB/512GB - Moi 100%,Apple,iPhone 15 Pro Max,8GB,512GB,40620000,38620000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100463,Dien thoai Apple iPhone 15 Pro Max 8GB/128GB - Moi 100%,Apple,iPhone 15 Pro Max,8GB,128GB,41660000,40660000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100464,Dien thoai Samsung Galaxy S24 Ultra 12GB/1TB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,1TB,33750000,33750000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100465,Dien thoai Oppo Reno11 F 8GB/128GB - Hang trung bay,Oppo,Reno11 F,8GB,128GB,35740000,35240000,Con hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_100470,Dien thoai Realme Realme 12 Rest 16GB/256GB - Moi 100%,Realme,Realme 12 Rest,16GB,256GB,37400000,37400000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100471,Dien thoai Xiaomi Xiaomi 14 6GB/1TB - Hang trung bay,Xiaomi,Xiaomi 14,6GB,1TB,39660000,38660000,Het hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_100474,Dien thoai Xiaomi Redmi Note 13 12GB/256GB - Hang trung bay,Xiaomi,Redmi Note 13,12GB,256GB,30880000,30380000,Con hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_100477,Dien thoai Oppo Find N3 Flip 4GB/256GB - Moi 100%,Oppo,Find N3 Flip,4GB,256GB,35810000,34810000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100478,Dien thoai Xiaomi Poco X6 Pro 4GB/128GB - Moi 100%,Xiaomi,Poco X6 Pro,4GB,128GB,40470000,38470000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100479,Dien thoai Xiaomi Poco X6 Pro 6GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,256GB,42660000,41660000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100482,Dien thoai Apple iPhone 15 Pro Max 4GB/256GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,256GB,36560000,35560000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100483,Dien thoai Oppo Find N3 Flip 12GB/128GB - Moi 100%,Oppo,Find N3 Flip,12GB,128GB,41980000,39980000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100484,Dien thoai Apple iPhone 14 Pro 12GB/1TB - Da kich hoat,Apple,iPhone 14 Pro,12GB,1TB,37440000,36940000,Con hang,Da kich hoat,CellphoneS,6/11/2026
PROD_CEL_100486,Dien thoai Samsung Galaxy A55 16GB/64GB - Moi 100%,Samsung,Galaxy A55,16GB,64GB,39530000,37530000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100490,Dien thoai Vivo Y100 12GB/128GB - Moi 100%,Vivo,Y100,12GB,128GB,44520000,43520000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100491,Dien thoai Vivo V30 5G 8GB/512GB - Moi 100%,Vivo,V30 5G,8GB,512GB,39380000,39380000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100493,Dien thoai Vivo V30 5G 8GB/512GB - Moi 100%,Vivo,V30 5G,8GB,512GB,36970000,36470000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100494,Dien thoai Xiaomi Xiaomi 14 12GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,64GB,31560000,29560000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100497,Dien thoai Xiaomi Xiaomi 14 12GB/128GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,128GB,32580000,30580000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100498,Dien thoai Xiaomi Poco X6 Pro 6GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,64GB,32170000,32170000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100499,Dien thoai Apple iPhone 13 4GB/512GB - Moi 100%,Apple,iPhone 13,4GB,512GB,30960000,29960000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100501,Dien thoai Apple iPhone 15 Pro Max 16GB/512GB - Moi 100%,Apple,iPhone 15 Pro Max,16GB,512GB,44720000,44220000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100502,Dien thoai Samsung Galaxy A55 4GB/512GB - Moi 100%,Samsung,Galaxy A55,4GB,512GB,41620000,40620000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100505,Dien thoai Samsung Galaxy A55 16GB/64GB - Moi 100%,Samsung,Galaxy A55,16GB,64GB,42520000,41520000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100507,Dien thoai Realme Realme 12 Rest 8GB/256GB - Moi 100%,Realme,Realme 12 Rest,8GB,256GB,33000000,32500000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100510,Dien thoai Oppo Find N3 Flip 8GB/512GB - Moi 100%,Oppo,Find N3 Flip,8GB,512GB,42220000,40220000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100512,Dien thoai Vivo V30 5G 16GB/128GB - Moi 100%,Vivo,V30 5G,16GB,128GB,31550000,30550000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100513,Dien thoai Xiaomi Poco X6 Pro 12GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,64GB,39020000,39020000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100514,Dien thoai Oppo A78 12GB/128GB - Moi 100%,Oppo,A78,12GB,128GB,30790000,30290000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100517,Dien thoai Vivo Y100 12GB/512GB - Moi 100%,Vivo,Y100,12GB,512GB,43270000,42770000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100518,Dien thoai Oppo Reno11 F 8GB/256GB - Moi 100%,Oppo,Reno11 F,8GB,256GB,36470000,35470000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100520,Dien thoai Xiaomi Redmi Note 13 8GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,8GB,128GB,36190000,35690000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100521,Dien thoai Apple iPhone 14 Pro 16GB/128GB - Moi 100%,Apple,iPhone 14 Pro,16GB,128GB,41080000,40580000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100522,Dien thoai Vivo V30 5G 16GB/512GB - Moi 100%,Vivo,V30 5G,16GB,512GB,32220000,30220000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100524,Dien thoai Samsung Galaxy A55 16GB/256GB - Moi 100%,Samsung,Galaxy A55,16GB,256GB,36080000,34080000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100527,Dien thoai Samsung Galaxy A55 12GB/64GB - Moi 100%,Samsung,Galaxy A55,12GB,64GB,34580000,34080000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100528,Dien thoai Realme Realme Note 50 8GB/128GB - Moi 100%,Realme,Realme Note 50,8GB,128GB,37500000,35500000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100530,Dien thoai Xiaomi Xiaomi 14 8GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,8GB,1TB,37130000,36130000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100531,Dien thoai Vivo V30 5G 4GB/256GB - Moi 100%,Vivo,V30 5G,4GB,256GB,34900000,34400000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100532,Dien thoai Vivo X100 Pro 8GB/64GB - Moi 100%,Vivo,X100 Pro,8GB,64GB,31330000,29330000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100533,Dien thoai Apple iPhone 14 Pro 6GB/1TB - Moi 100%,Apple,iPhone 14 Pro,6GB,1TB,32580000,31580000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100535,Dien thoai Apple iPhone 13 8GB/64GB - Moi 100%,Apple,iPhone 13,8GB,64GB,43520000,41520000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100537,Dien thoai Vivo V30 5G 6GB/512GB - Moi 100%,Vivo,V30 5G,6GB,512GB,41280000,40780000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100539,Dien thoai Realme Realme C65 12GB/512GB - Moi 100%,Realme,Realme C65,12GB,512GB,37510000,36510000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100541,Dien thoai Realme Realme Note 50 4GB/128GB - Hang trung bay,Realme,Realme Note 50,4GB,128GB,41450000,41450000,Con hang,Hang trung bay,CellphoneS,6/11/2026
PROD_CEL_100542,Dien thoai Samsung Galaxy A55 6GB/128GB - Moi 100%,Samsung,Galaxy A55,6GB,128GB,41510000,40510000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100543,Dien thoai Realme Realme Note 50 16GB/128GB - Moi 100%,Realme,Realme Note 50,16GB,128GB,30730000,28730000,Het hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100545,Dien thoai Oppo Reno11 F 8GB/128GB - Moi 100%,Oppo,Reno11 F,8GB,128GB,35770000,33770000,Con hang,Moi 100%,CellphoneS,6/11/2026
PROD_CEL_100549,Dien thoai Samsung Galaxy A55 6GB/512GB - Moi 100%,Samsung,Galaxy A55,6GB,512GB,32940000,30940000,Con hang,Moi 100%,CellphoneS,6/11/2026
