product_id,product_name,brand,model_series,ram_capacity,rom_capacity,original_price,sale_price,stock_status,product_status,source_site,crawl_date
PROD_TGD_100136,Dien thoai Realme Realme 12 Rest 6GB/128GB - Moi 100%,Realme,Realme 12 Rest,6GB,128GB,35250000.0,34750000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100137,Dien thoai Realme Realme Note 50 8GB/512GB - Moi 100%,Realme,Realme Note 50,8GB,512GB,44030000.0,42030000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100138,Dien thoai Realme Realme C65 16GB/128GB - Moi 100%,Realme,Realme C65,16GB,128GB,43570000.0,41570000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100139,Dien thoai Realme Realme 12 Rest 8GB/256GB - Moi 100%,Realme,Realme 12 Rest,8GB,256GB,43240000.0,43240000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100140,Dien thoai Apple iPhone 15 Pro Max 6GB/512GB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,512GB,30170000.0,29170000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100141,Dien thoai Apple iPhone 13 4GB/1TB - Moi 100%,Apple,iPhone 13,4GB,1TB,36750000.0,34750000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100142,Dien thoai Xiaomi Xiaomi 14 6GB/128GB - Moi 100%,Xiaomi,Xiaomi 14,6GB,128GB,42970000.0,40970000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100143,Dien thoai Samsung Galaxy Z Fold6 6GB/128GB - Moi 100%,Samsung,Galaxy Z Fold6,6GB,128GB,37140000.0,36140000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100144,Dien thoai Oppo A78 6GB/128GB - Moi 100%,Oppo,A78,6GB,128GB,38880000.0,37880000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100145,Dien thoai Oppo A78 12GB/128GB - Moi 100%,Oppo,A78,12GB,128GB,35640000.0,33640000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100146,Dien thoai Samsung Galaxy Z Fold6 4GB/128GB - Moi 100%,Samsung,Galaxy Z Fold6,4GB,128GB,31430000.0,30430000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100147,Dien thoai Vivo X100 Pro 6GB/128GB - Moi 100%,Vivo,X100 Pro,6GB,128GB,41230000.0,39230000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100148,Dien thoai Samsung Galaxy S24 Ultra 12GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,128GB,40010000.0,38010000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100149,Dien thoai Samsung Galaxy A55 8GB/128GB - Moi 100%,Samsung,Galaxy A55,8GB,128GB,43470000.0,41470000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100150,Dien thoai Oppo Find N3 Flip 16GB/1TB - Moi 100%,oppo,Find N3 Flip,16GB,1TB,40100000.0,39100000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100151,Dien thoai Realme Realme Note 50 6GB/256GB - Moi 100%,Realme,Realme Note 50,6GB,256GB,39030000.0,38030000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100152,Dien thoai Realme Realme Note 50 4GB/512GB - Moi 100%,Realme,Realme Note 50,4GB,512GB,41120000.0,39120000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100153,Dien thoai Samsung Galaxy S24 Ultra 6GB/64GB - Moi 100%,Samsung,Galaxy S24 Ultra,6GB,64GB,42640000.0,41640000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100154,Dien thoai Samsung Galaxy Z Fold6 6GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,6GB,256GB,31880000.0,31380000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100155,Dien thoai Samsung Galaxy Z Fold6 12GB/512GB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,512GB,36950000.0,36450000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100156,Dien thoai Samsung Galaxy A55 4GB/512GB - Moi 100%,Samsung,Galaxy A55,4GB,512GB,36390000.0,35390000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100157,Dien thoai Realme Realme Note 50 6GB/512GB - Moi 100%,Realme,Realme Note 50,6GB,512GB,42690000.0,40690000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100158,Dien thoai Oppo A78 6GB/128GB - Moi 100%,Oppo,A78,6GB,128GB,37840000.0,37340000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100159,Dien thoai Vivo V30 5G 16GB/64GB - Moi 100%,Vivo,V30 5G,16GB,64GB,44330000.0,42330000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100160,Dien thoai Apple iPhone 15 Pro Max 8GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,8GB,64GB,,44290000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100161,Dien thoai Oppo Find N3 Flip 6GB/128GB - Da kich hoat,Oppo,Find N3 Flip,6GB,128GB,43210000.0,43210000.0,Con hang,Da kich hoat,TGDD,2026-06-11
PROD_CEL_100162,Dien thoai Apple iPhone 14 Pro 8GB/256GB - Moi 100%,Apple,iPhone 14 Pro,8GB,256GB,39440000.0,37440000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100163,Dien thoai Samsung Galaxy S24 Ultra 6GB/256GB - Hang trung bay,Samsung,Galaxy S24 Ultra,6GB,256GB,35560000.0,35560000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_TGD_100164,Dien thoai Xiaomi Xiaomi 14 8GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,8GB,64GB,40280000.0,38280000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100165,Dien thoai Oppo Reno11 F 12GB/512GB - Moi 100%,oppo,Reno11 F,12GB,512GB,37120000.0,37120000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100166,Dien thoai Realme Realme Note 50 6GB/1TB - Moi 100%,Realme,Realme Note 50,6GB,1TB,42310000.0,40310000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100167,Dien thoai Xiaomi Poco X6 Pro 6GB/128GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,128GB,30280000.0,29780000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100168,Dien thoai Xiaomi Poco X6 Pro 16GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,16GB,256GB,42840000.0,40840000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100169,Dien thoai Apple iPhone 14 Pro 16GB/128GB - Da kich hoat,Apple,iPhone 14 Pro,16GB,128GB,37010000.0,36010000.0,Het hang,Da kich hoat,TGDD,2026-06-11
PROD_CEL_100170,Dien thoai Samsung Galaxy A55 12GB/128GB - Moi 100%,Samsung,Galaxy A55,12GB,128GB,41010000.0,40010000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100171,Dien thoai Xiaomi Redmi Note 13 4GB/1TB - Moi 100%,Xiaomi,Redmi Note 13,4GB,1TB,33250000.0,32750000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100172,Dien thoai Xiaomi Poco X6 Pro 16GB/1TB - Moi 100%,Xiaomi,Poco X6 Pro,16GB,1TB,36490000.0,34490000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100173,Dien thoai Vivo X100 Pro 6GB/1TB - Moi 100%,Vivo,X100 Pro,6GB,1TB,41080000.0,39080000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100174,Dien thoai Samsung Galaxy A55 4GB/128GB - Moi 100%,Samsung,Galaxy A55,4GB,128GB,39510000.0,39010000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100175,Dien thoai Vivo X100 Pro 6GB/512GB - Moi 100%,Vivo,X100 Pro,6GB,512GB,31010000.0,31010000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100176,Dien thoai Oppo A78 16GB/1TB - Moi 100%,Oppo,A78,16GB,1TB,43900000.0,41900000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100177,Dien thoai Samsung Galaxy S24 Ultra 12GB/256GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,256GB,33740000.0,31740000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100178,Dien thoai Xiaomi Xiaomi 14 12GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,64GB,37590000.0,35590000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100179,Dien thoai Vivo V30 5G 6GB/128GB - Moi 100%,Vivo,V30 5G,6GB,128GB,35630000.0,35130000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100180,Dien thoai Xiaomi Xiaomi 14 16GB/256GB - Moi 100%,xiaomi,Xiaomi 14,16GB,256GB,34700000.0,,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100181,Dien thoai Oppo Reno11 F 4GB/64GB - Moi 100%,Oppo,Reno11 F,4GB,64GB,43370000.0,41370000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100182,Dien thoai Apple iPhone 13 8GB/256GB - Da kich hoat,Apple,iPhone 13,8GB,256GB,30310000.0,29310000.0,Con hang,Da kich hoat,CellphoneS,2026-06-11
PROD_CEL_100183,Dien thoai Samsung Galaxy S24 Ultra 6GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,6GB,128GB,42470000.0,41470000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100184,Dien thoai Oppo Reno11 F 8GB/256GB - Moi 100%,Oppo,Reno11 F,8GB,256GB,35600000.0,33600000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100185,Dien thoai Realme Realme C65 6GB/64GB - Moi 100%,Realme,Realme C65,6GB,64GB,37220000.0,37220000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100186,Dien thoai Vivo V30 5G 12GB/256GB - Moi 100%,Vivo,V30 5G,12GB,256GB,32190000.0,31190000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100187,Dien thoai Apple iPhone 15 Pro Max 4GB/1TB - Hang trung bay,Apple,iPhone 15 Pro Max,4GB,1TB,34230000.0,34230000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_TGD_100188,Dien thoai Oppo Find N3 Flip 16GB/512GB - Moi 100%,Oppo,Find N3 Flip,16GB,512GB,41940000.0,41940000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100189,Dien thoai Vivo V30 5G 16GB/64GB - Moi 100%,Vivo,V30 5G,16GB,64GB,37600000.0,35600000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100190,Dien thoai Apple iPhone 15 Pro Max 4GB/128GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,128GB,34210000.0,34210000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100191,Dien thoai Xiaomi Redmi Note 13 8GB/256GB - Moi 100%,Xiaomi,Redmi Note 13,8GB,256GB,42830000.0,40830000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100192,Dien thoai Oppo A78 6GB/512GB - Moi 100%,Oppo,A78,6GB,512GB,44460000.0,43460000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100193,Dien thoai Vivo X100 Pro 12GB/256GB - Moi 100%,Vivo,X100 Pro,12GB,256GB,35040000.0,34540000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100194,Dien thoai Realme Realme Note 50 6GB/64GB - Moi 100%,Realme,Realme Note 50,6GB,64GB,35030000.0,33030000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100195,Dien thoai Apple iPhone 13 6GB/1TB - Moi 100%,apple,iPhone 13,6GB,1TB,40820000.0,40820000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100196,Dien thoai Oppo Find N3 Flip 6GB/512GB - Moi 100%,Oppo,Find N3 Flip,6GB,512GB,41060000.0,41060000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100197,Dien thoai Realme Realme 12 Rest 8GB/128GB - Moi 100%,Realme,Realme 12 Rest,8GB,128GB,39260000.0,38760000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100198,Dien thoai Realme Realme 12 Rest 8GB/1TB - Moi 100%,Realme,Realme 12 Rest,8GB,1TB,39000000.0,38500000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100199,Dien thoai Vivo X100 Pro 16GB/128GB - Moi 100%,Vivo,X100 Pro,16GB,128GB,37840000.0,37340000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100200,Dien thoai Vivo Y100 16GB/64GB - Moi 100%,Vivo,Y100,16GB,64GB,32650000.0,32650000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100201,Dien thoai Xiaomi Poco X6 Pro 16GB/64GB - Hang trung bay,Xiaomi,Poco X6 Pro,16GB,64GB,38750000.0,38250000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_CEL_100202,Dien thoai Xiaomi Poco X6 Pro 6GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,64GB,35210000.0,34710000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100203,Dien thoai Apple iPhone 15 Pro Max 6GB/1TB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,1TB,41140000.0,41140000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100204,Dien thoai Vivo Y100 12GB/128GB - Moi 100%,Vivo,Y100,12GB,128GB,35790000.0,35790000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100205,Dien thoai Samsung Galaxy A55 6GB/1TB - Moi 100%,Samsung,Galaxy A55,6GB,1TB,35830000.0,34830000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100206,Dien thoai Vivo Y100 8GB/1TB - Hang trung bay,Vivo,Y100,8GB,1TB,30700000.0,29700000.0,Con hang,Hang trung bay,TGDD,2026-06-11
PROD_CEL_100207,Dien thoai Vivo V30 5G 12GB/1TB - Moi 100%,Vivo,V30 5G,12GB,1TB,37730000.0,36730000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100208,Dien thoai Vivo Y100 12GB/1TB - Moi 100%,Vivo,Y100,12GB,1TB,33050000.0,31050000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100209,Dien thoai Vivo V30 5G 8GB/128GB - Moi 100%,Vivo,V30 5G,8GB,128GB,38290000.0,36290000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100210,Dien thoai Realme Realme 12 Rest 6GB/64GB - Hang trung bay,realme,Realme 12 Rest,6GB,64GB,40320000.0,39820000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_CEL_100211,Dien thoai Oppo Reno11 F 6GB/512GB - Moi 100%,Oppo,Reno11 F,6GB,512GB,41270000.0,40270000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100212,Dien thoai Vivo X100 Pro 12GB/64GB - Moi 100%,Vivo,X100 Pro,12GB,64GB,32070000.0,31070000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100213,Dien thoai Vivo X100 Pro 6GB/512GB - Moi 100%,Vivo,X100 Pro,6GB,512GB,30740000.0,30740000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100214,Dien thoai Oppo Reno11 F 16GB/1TB - Moi 100%,Oppo,Reno11 F,16GB,1TB,31610000.0,30610000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100215,Dien thoai Realme Realme 12 Rest 6GB/1TB - Moi 100%,Realme,Realme 12 Rest,6GB,1TB,32040000.0,31540000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100216,Dien thoai Realme Realme Note 50 6GB/1TB - Moi 100%,Realme,Realme Note 50,6GB,1TB,34190000.0,34190000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100217,Dien thoai Samsung Galaxy Z Fold6 12GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,256GB,43750000.0,42750000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100218,Dien thoai Oppo Reno11 F 8GB/1TB - Moi 100%,Oppo,Reno11 F,8GB,1TB,37890000.0,37890000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100219,Dien thoai Vivo V30 5G 12GB/128GB - Moi 100%,Vivo,V30 5G,12GB,128GB,43040000.0,42040000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100220,Dien thoai Xiaomi Redmi Note 13 6GB/1TB - Moi 100%,Xiaomi,Redmi Note 13,6GB,1TB,44300000.0,42300000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100221,Dien thoai Realme Realme Note 50 4GB/128GB - Moi 100%,Realme,Realme Note 50,4GB,128GB,40940000.0,39940000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100222,Dien thoai Samsung Galaxy Z Fold6 6GB/64GB - Moi 100%,Samsung,Galaxy Z Fold6,6GB,64GB,33800000.0,33300000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100223,Dien thoai Apple iPhone 13 4GB/256GB - Moi 100%,Apple,iPhone 13,4GB,256GB,43670000.0,43170000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100224,Dien thoai Apple iPhone 14 Pro 8GB/1TB - Moi 100%,Apple,iPhone 14 Pro,8GB,1TB,42310000.0,40310000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100225,Dien thoai Samsung Galaxy Z Fold6 12GB/128GB - Moi 100%,samsung,Galaxy Z Fold6,12GB,128GB,38340000.0,,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100226,Dien thoai Xiaomi Poco X6 Pro 4GB/128GB - Moi 100%,Xiaomi,Poco X6 Pro,4GB,128GB,35390000.0,34390000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100227,Dien thoai Samsung Galaxy S24 Ultra 12GB/512GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,512GB,43700000.0,43700000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100228,Dien thoai Oppo A78 6GB/256GB - Moi 100%,Oppo,A78,6GB,256GB,42410000.0,41910000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100229,Dien thoai Oppo A78 6GB/128GB - Moi 100%,Oppo,A78,6GB,128GB,41290000.0,40290000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100230,Dien thoai Oppo Find N3 Flip 8GB/64GB - Moi 100%,Oppo,Find N3 Flip,8GB,64GB,39650000.0,39650000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100231,Dien thoai Oppo A78 12GB/1TB - Moi 100%,Oppo,A78,12GB,1TB,35920000.0,35920000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100232,Dien thoai Vivo Y100 12GB/512GB - Moi 100%,Vivo,Y100,12GB,512GB,40780000.0,40280000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100233,Dien thoai Vivo X100 Pro 12GB/512GB - Moi 100%,Vivo,X100 Pro,12GB,512GB,36590000.0,34590000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100234,Dien thoai Vivo V30 5G 12GB/1TB - Moi 100%,Vivo,V30 5G,12GB,1TB,37270000.0,37270000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100235,Dien thoai Realme Realme 12 Rest 4GB/1TB - Moi 100%,Realme,Realme 12 Rest,4GB,1TB,42580000.0,40580000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100236,Dien thoai Vivo V30 5G 6GB/256GB - Moi 100%,Vivo,V30 5G,6GB,256GB,43910000.0,42910000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100237,Dien thoai Xiaomi Xiaomi 14 12GB/512GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,512GB,35340000.0,33340000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100238,Dien thoai Samsung Galaxy A55 12GB/128GB - Moi 100%,Samsung,Galaxy A55,12GB,128GB,34690000.0,34690000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100239,Dien thoai Xiaomi Poco X6 Pro 16GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,16GB,256GB,38150000.0,37650000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100240,Dien thoai Oppo Find N3 Flip 4GB/1TB - Moi 100%,oppo,Find N3 Flip,4GB,1TB,,38130000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100241,Dien thoai Apple iPhone 13 12GB/64GB - Da kich hoat,Apple,iPhone 13,12GB,64GB,39430000.0,38430000.0,Con hang,Da kich hoat,TGDD,2026-06-11
PROD_TGD_100242,Dien thoai Xiaomi Redmi Note 13 6GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,6GB,128GB,44740000.0,43740000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100243,Dien thoai Vivo X100 Pro 8GB/256GB - Moi 100%,Vivo,X100 Pro,8GB,256GB,44480000.0,44480000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100244,Dien thoai Vivo V30 5G 6GB/64GB - Moi 100%,Vivo,V30 5G,6GB,64GB,40620000.0,40620000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100245,Dien thoai Realme Realme Note 50 6GB/64GB - Hang trung bay,Realme,Realme Note 50,6GB,64GB,33360000.0,33360000.0,Con hang,Hang trung bay,TGDD,2026-06-11
PROD_CEL_100246,Dien thoai Samsung Galaxy A55 12GB/256GB - Moi 100%,Samsung,Galaxy A55,12GB,256GB,37620000.0,36620000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100247,Dien thoai Apple iPhone 13 6GB/64GB - Moi 100%,Apple,iPhone 13,6GB,64GB,42700000.0,42200000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100248,Dien thoai Apple iPhone 13 12GB/64GB - Moi 100%,Apple,iPhone 13,12GB,64GB,39830000.0,37830000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100249,Dien thoai Vivo Y100 4GB/128GB - Moi 100%,Vivo,Y100,4GB,128GB,44210000.0,42210000.0,Het hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100250,Dien thoai Apple iPhone 14 Pro 16GB/256GB - Moi 100%,Apple,iPhone 14 Pro,16GB,256GB,41960000.0,41960000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100251,Dien thoai Samsung Galaxy S24 Ultra 12GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,128GB,41860000.0,41860000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100252,Dien thoai Apple iPhone 14 Pro 8GB/512GB - Hang trung bay,Apple,iPhone 14 Pro,8GB,512GB,33080000.0,32580000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_CEL_100253,Dien thoai Oppo A78 8GB/64GB - Moi 100%,Oppo,A78,8GB,64GB,43910000.0,43410000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100254,Dien thoai Samsung Galaxy A55 4GB/64GB - Moi 100%,Samsung,Galaxy A55,4GB,64GB,32240000.0,32240000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100255,Dien thoai Vivo V30 5G 12GB/512GB - Moi 100%,vivo,V30 5G,12GB,512GB,36430000.0,35930000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100256,Dien thoai Vivo X100 Pro 8GB/128GB - Moi 100%,Vivo,X100 Pro,8GB,128GB,44590000.0,42590000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100257,Dien thoai Vivo X100 Pro 16GB/512GB - Moi 100%,Vivo,X100 Pro,16GB,512GB,43150000.0,41150000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100258,Dien thoai Apple iPhone 13 4GB/256GB - Moi 100%,Apple,iPhone 13,4GB,256GB,34780000.0,34780000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100259,Dien thoai Xiaomi Redmi Note 13 4GB/1TB - Moi 100%,Xiaomi,Redmi Note 13,4GB,1TB,44760000.0,43760000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100260,Dien thoai Apple iPhone 14 Pro 16GB/64GB - Moi 100%,Apple,iPhone 14 Pro,16GB,64GB,42950000.0,42950000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_TGD_100261,Dien thoai Oppo Find N3 Flip 4GB/256GB - Moi 100%,Oppo,Find N3 Flip,4GB,256GB,39860000.0,39860000.0,Het hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100262,Dien thoai Realme Realme Note 50 12GB/256GB - Hang trung bay,Realme,Realme Note 50,12GB,256GB,35950000.0,34950000.0,Con hang,Hang trung bay,CellphoneS,2026-06-11
PROD_TGD_100263,Dien thoai Apple iPhone 14 Pro 8GB/128GB - Da kich hoat,Apple,iPhone 14 Pro,8GB,128GB,40960000.0,38960000.0,Con hang,Da kich hoat,TGDD,2026-06-11
PROD_CEL_100264,Dien thoai Realme Realme 12 Rest 6GB/128GB - Moi 100%,Realme,Realme 12 Rest,6GB,128GB,44820000.0,42820000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100265,Dien thoai Apple iPhone 15 Pro Max 4GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,64GB,39160000.0,39160000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100266,Dien thoai Xiaomi Xiaomi 14 6GB/128GB - Moi 100%,Xiaomi,Xiaomi 14,6GB,128GB,42140000.0,41140000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100267,Dien thoai Vivo V30 5G 4GB/128GB - Moi 100%,Vivo,V30 5G,4GB,128GB,44970000.0,43970000.0,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_TGD_100268,Dien thoai Vivo V30 5G 6GB/256GB - Da kich hoat,Vivo,V30 5G,6GB,256GB,42430000.0,41930000.0,Con hang,Da kich hoat,TGDD,2026-06-11
PROD_TGD_100269,Dien thoai Apple iPhone 13 6GB/1TB - Moi 100%,Apple,iPhone 13,6GB,1TB,38310000.0,37310000.0,Con hang,Moi 100%,TGDD,2026-06-11
PROD_CEL_100270,Dien thoai Vivo X100 Pro 16GB/1TB - Moi 100%,vivo,X100 Pro,16GB,1TB,30980000.0,,Con hang,Moi 100%,CellphoneS,2026-06-11
PROD_CEL_100271,Dien thoai Xiaomi Xiaomi 14 4GB/512GB - Da kich hoat,Xiaomi,Xiaomi 14,4GB,512GB,36650000.0,36150000.0,Con hang,Da kich hoat,CellphoneS,2026-06-11
